Group Class code;Class code;January;February;March;April;May;June;July;August;September;October;November;December
140;1404;3,008,589;3,025,604;3,526,788;3,914,257;3,718,502;3,288,090;3,545,376;3,492,874;3,052,710;3,811,006;3,031,930;3,435,900
140;1405;647,626;574,486;665,659;685,156;732,107;797,357;681,096;672,161;584,487;746,184;721,566;1,037,984
140;1406;1,288,831;1,132,776;1,379,932;1,462,148;1,137,019;1,120,135;1,459,383;2,882,349;2,121,029;2,704,321;2,344,327;2,147,653
140;1407;774,96;809,795;822,92;712,905;694,87;682,147;833,418;1,001,285;899,78;923,776;868,342;825,279
141;1410;1,675,201;1,341,314;1,565,496;1,367,217;1,401,654;1,407,857;1,598,241;1,798,056;1,544,954;1,499,907;1,423,408;1,788,489
141;1410;1,930,490;1,709,705;1,940,551;2,111,096;2,029,814;2,031,207;2,581,998;2,601,729;2,315,638;3,068,443;2,631,818;3,124,862
141;1410;2,551,176;1,453,779;2,011,491;1,988,467;1,601,948;1,508,018;1,668,210;2,024,804;1,750,194;1,527,608;1,677,344;1,789,222
141;1410;468,758;541,162;454,582;464;531,192;455,868;454,378;518,178;494,444;718,419;485,982;537,643
141;1410;1,415,110;1,314,474;2,212,210;1,811,914;2,031,727;1,674,366;1,939,561;1,674,118;1,428,644;1,806,237;1,356,873;1,417,048
141;1411;824,142;443,043;580,181;676,838;683,006;478,895;617,289;558,986;450,349;511,556;521,442;1,166,271
141;1411;3,088,573;2,136,176;2,740,358;2,622,296;2,774,874;2,558,159;2,852,840;2,993,845;2,815,188;3,494,466;2,805,798;4,055,522
141;1411;4,931,723;1,481,186;1,385,511;1,607,299;1,440,855;1,173,387;1,276,476;1,247,657;1,222,328;1,532,984;3,582,944;14,676,198
141;1411;2,172,343;1,243,508;1,308,380;1,271,333;1,209,386;1,315,407;1,610,591;1,506,015;1,409,308;1,663,369;1,878,385;8,119,502
141;1412;3,062,727;2,692,664;3,467,379;3,672,764;3,514,004;2,933,475;3,859,580;3,297,902;2,815,672;4,502,346;3,258,850;4,426,314
141;1413;655,779;390,522;452,51;547,633;478,309;503,804;619,868;404,118;251,906;663,537;216,951;235,727
141;1413;2,292,926;1,900,074;2,457,689;2,190,836;2,494,032;2,035,971;2,232,106;1,945,018;1,876,558;2,289,194;1,722,855;1,978,169
141;1413;1,550,254;1,561,350;1,711,646;1,912,766;2,036,119;1,564,128;1,898,390;1,918,625;1,762,504;1,858,855;1,543,607;1,907,830
141;1414;1,537,102;242,668;257,848;247,253;165,399;163,472;223,62;255,137;197,163;266,583;1,300,885;6,443,912
142;1420;1,021,590;891,705;944,873;973,473;966,263;825,449;1,020,905;1,071,623;968,373;1,269,771;1,123,610;1,194,813
142;1420;1,575,422;1,810,456;1,454,018;1,397,982;1,332,476;1,288,040;1,385,777;1,367,014;1,244,421;1,453,981;1,250,347;1,478,731
142;1420;406,898;361,314;415,929;463,127;461,117;406,416;456,621;450,656;381,25;532,51;494,679;452,356
142;1420;1,466,533;1,288,826;1,389,590;1,348,649;1,397,573;1,311,115;1,358,452;1,441,153;1,269,099;1,470,405;1,476,348;1,583,013
142;1420;289,101;259,831;270,008;269,073;291,38;261,508;290,65;270,303;253,288;309,956;265,952;312,895
142;1420;518,989;467,479;485,304;493,373;511,192;491,067;564,406;568,224;452,084;517,73;471,771;584,624
142;1420;267,562;270,994;301,907;330,807;381,203;284,938;305,986;328,625;312,366;438,31;322,303;477,689
142;1420;1,517,184;1,423,024;1,439,256;1,438,152;1,482,617;1,489,530;1,930,532;1,727,465;1,537,256;1,808,208;1,387,421;1,561,829
142;1420;435,4;68,25;21,738;26,81;56,492;56,182;57,378;80,849;56,005;62,131;266,582;1,193,992
142;1421;874,119;786,457;899,818;942,47;896,293;903,428;1,416,915;1,356,658;1,150,141;1,289,892;967,208;1,074,983
142;1421;2,320,588;1,956,051;2,359,657;2,384,291;2,257,360;2,013,011;2,067,506;1,920,382;1,899,472;2,319,513;1,812,902;2,024,538
142;1422;3,593,684;3,487,973;2,779,744;2,679,302;2,845,498;2,427,980;2,830,842;3,505,938;3,238,589;3,514,375;3,494,173;5,493,324
142;1422;2,563,580;2,558,724;2,275,813;2,309,729;2,739,108;2,212,645;2,351,920;2,698,411;2,358,308;2,818,185;2,483,010;3,714,551
142;1422;882,839;886,742;844,991;757,733;716,741;665,114;690,799;709,982;729,619;848,643;791,12;1,178,350
142;1422;2,659,323;3,154,965;1,384,066;1,173,765;1,187,932;1,075,114;1,158,511;1,549,929;1,166,495;1,351,118;1,952,209;6,376,016
142;1422;2,861,591;1,073,435;448,427;412,816;336,898;259,757;158,437;133,564;117,247;178,684;1,595,650;8,103,948
142;1423;2,283,628;1,664,743;2,966,711;2,907,762;2,635,268;2,559,423;2,802,989;2,480,707;2,403,851;2,765,296;2,131,660;3,307,781
142;1423;1,264,002;1,170,206;1,398,143;1,677,174;1,697,192;1,549,988;1,767,730;1,852,519;1,742,929;2,027,450;1,560,093;1,907,164
142;1423;28,592;12,598;8,361;8,121;9,286;4,489;5,398;7,441;5,016;90,765;436,845;1,037,918
143;1430;1,484,589;1,312,762;1,192,979;1,236,317;1,274,851;1,165,992;1,308,675;1,330,457;1,302,752;1,385,000;1,241,396;1,421,607
143;1430;582,296;578,937;581,39;520,231;548,608;500,759;591,7;553,842;484,332;534,086;548,048;622,681
143;1430;384,304;319,733;307,597;288,348;283,597;285,967;334,502;313,332;290,845;350,524;372,419;409,774
143;1430;1,529,434;1,272,010;1,203,175;1,093,737;1,079,182;1,064,774;1,236,427;1,277,199;1,237,410;1,328,258;1,375,082;1,673,632
143;1430;1,361,743;1,139,449;1,165,655;1,104,296;1,109,029;1,013,134;1,132,858;1,063,684;1,038,041;1,175,412;1,121,350;1,270,434
143;1431;17,999,490;19,556,126;11,732,672;14,796,660;25,319,791;14,826,421;19,788,349;22,285,404;17,451,194;30,616,559;20,122,748;22,803,386
143;1431;1,120,133;928,492;924,157;807,073;782,639;668,755;725,589;829,628;814,652;885,045;991,695;1,179,546
143;1431;123,446;94,618;97,948;82,516;86,653;73,548;80,098;75,552;70,122;83,239;92,662;102,816
143;1431;38,522,458;25,567,712;24,037,956;22,007,438;28,827,064;28,191,108;29,504,116;30,131,025;31,972,457;21,129,966;17,670,416;17,970,936
143;1431;3,586,167;2,997,670;3,479,954;3,601,121;4,306,920;3,885,940;3,992,847;3,854,512;3,604,364;3,736,427;3,781,060;4,168,418
143;1432;3,774,286;3,354,991;3,189,307;4,069,624;3,546,351;3,118,147;3,858,593;3,677,450;3,149,996;3,932,363;3,460,453;8,661,009
143;1432;6,825,147;7,268,385;7,576,665;10,660,882;9,652,965;7,141,110;10,795,044;8,848,252;10,931,869;14,131,162;13,516,849;16,165,316
143;1432;322,817;266,823;303,744;288,811;329,397;295,231;289,122;290,209;279,872;301,48;283,173;334,827
143;1433;1,621,557;1,970,295;2,256,163;2,496,349;2,632,096;2,048,478;2,407,614;2,185,188;1,803,090;2,295,529;2,065,708;2,390,923
143;1433;2,315,309;1,958,570;2,253,566;2,193,396;2,462,098;2,167,173;2,239,259;2,103,754;1,945,763;2,043,599;2,021,647;2,057,485
143;1433;6,346,013;5,172,087;5,464,401;5,702,519;6,756,775;5,255,150;6,237,657;6,087,800;5,779,261;6,717,191;4,926,581;5,763,995
143;1433;3,248,344;3,297,426;3,537,836;3,726,789;3,766,562;3,381,860;3,533,132;3,364,041;2,839,322;3,456,182;3,025,158;3,356,230
143;1434;1,250,954;1,093,015;1,214,490;1,151,282;1,225,001;1,154,343;1,239,243;1,157,873;1,100,698;1,207,898;1,214,277;1,638,666
143;1434;21,725,935;31,079,795;26,443,437;21,792,726;25,526,557;29,380,447;34,943,898;31,933,696;30,347,251;36,880,717;32,073,825;19,551,363
143;1435;2,175,227;1,839,897;2,051,815;1,924,950;2,176,236;1,965,716;2,167,387;2,014,384;1,861,953;2,331,388;1,927,490;2,440,867
143;1435;54,675;47,388;54,076;56,009;65,446;56,345;58,222;51,743;43,972;45,973;42,355;42,71
143;1435;520,625;445,302;490,847;440,783;515,063;445,891;496,875;482,022;459,531;490,34;463,929;509,346
143;1435;226,822;190,08;209,708;201,724;233,298;194,437;214,156;207,515;182,369;207,253;189,842;204,493
143;1435;1,097,448;885,781;915,526;829,078;874,776;921,334;1,022,401;1,002,950;1,008,543;1,056,026;1,055,468;1,355,929
143;1435;458,702;389,906;414,146;385,777;428,581;394,227;426,13;450,969;397,49;452,983;383,034;450,287
143;1436;611,277;503,068;561,95;552,279;621,484;560,176;629,638;640,236;578,153;686,33;630,005;983,173
143;1436;4,029,448;3,698,198;3,988,550;3,882,404;4,419,533;3,625,461;3,328,444;3,429,896;3,542,938;3,744,166;3,110,241;3,274,542
143;1436;1,855,595;1,534,834;1,592,249;1,477,200;1,679,157;1,577,397;1,548,942;1,500,675;1,339,586;1,525,977;1,499,763;1,625,045
143;1436;255,546;198,53;177,502;170,674;163,231;140,48;152,228;163,356;169,263;179,651;191,702;194,303
143;1436;1,614,050;1,628,446;1,897,718;1,859,245;2,521,207;2,553,057;2,882,355;2,963,219;2,807,281;2,693,901;1,767,892;2,294,134
144;1440;9,721,900;8,944,128;9,874,990;10,120,012;10,674,674;8,969,608;10,045,354;9,571,258;8,911,794;10,309,877;9,827,203;11,186,847
144;1440;13,053,832;11,797,954;13,341,559;14,213,474;14,781,398;12,729,886;13,892,039;12,939,400;11,964,752;13,913,465;12,954,259;14,665,791
144;1440;32,759,178;28,362,616;36,614,460;33,431,756;38,148,539;31,526,903;32,115,856;36,818,516;32,764,273;36,722,993;35,360,582;35,850,366
144;1440;3,222,487;2,925,698;3,307,934;3,834,736;3,414,082;3,420,197;3,531,114;4,700,078;4,558,150;4,690,850;4,103,338;4,448,674
144;1441;590,269;545,492;614,295;686,679;700,527;644,243;684,148;618,387;595,671;628,632;557,06;578,553
144;1441;141,302;129,492;151,204;191,202;213,673;179,364;201,861;175,671;162,159;181,763;164,656;175,239
144;1445;171,14;161,704;215,807;164,902;164,738;129,273;119,689;120,437;100,862;110,755;97,43;103,914
144;1445;25,64;24,018;24,779;13,864;5,658;2,898;1,497;417;123;120;;
145;1450;15,617,588;15,889,190;15,980,437;17,805,363;18,866,947;16,003,227;18,511,998;18,081,176;16,463,200;18,380,589;15,231,967;13,880,672
145;1450;42,996,019;40,146,975;50,223,036;44,733,075;52,427,469;44,607,537;49,815,590;51,549,107;44,889,063;58,664,953;47,407,796;44,512,997
145;1450;811,06;792,357;679,665;629,088;816,232;728,433;1,311,435;1,211,814;917,331;827,431;661,424;590,396
145;1450;4,839,910;3,610,617;4,393,202;5,399,665;6,455,559;5,991,036;6,463,974;5,241,160;6,272,225;6,126,408;6,311,700;6,884,239
145;1450;1,997,312;1,641,119;1,446,575;1,378,408;1,645,919;1,373,587;1,577,713;1,668,323;1,358,895;1,698,698;1,547,424;1,552,509
145;1450;747,252;849,222;1,103,284;1,029,787;1,035,732;905,86;1,328,893;1,494,078;1,475,837;1,963,320;1,800,073;1,879,482
145;1451;1,978,968;1,653,913;2,352,820;2,000,055;2,062,826;2,094,878;2,172,799;2,211,547;2,364,416;1,936,900;2,841,129;4,404,145
145;1451;4,491,591;4,557,368;6,376,713;4,709,119;5,212,985;4,319,621;5,166,375;5,901,916;7,195,945;8,259,387;7,230,676;12,845,893
145;1451;624,614;527,834;623,62;537,265;537,017;493,166;538,943;500,309;528,727;552,256;497,524;504,047
145;1451;1,085,739;895,668;1,123,464;980,044;1,415,713;1,229,512;1,480,043;1,491,710;1,507,329;1,707,932;1,142,028;1,145,309
145;1451;662,821;565,807;735,176;657,155;952,758;712,595;765,814;685,36;587,501;1,065,374;759,206;536,583
145;1451;177,295;121,543;104,934;82,889;218,582;418,752;515,805;389,92;297,016;388,394;325,882;310,591
145;1451;984,251;1,203,210;1,071,543;924,931;1,019,987;936,073;1,004,110;870,744;832,321;1,158,527;805,19;631,653
145;1451;235,452;225,319;282,44;236,482;313,589;244,369;252,732;251,697;217,2;220,085;192,113;197,578
145;1452;7,893,877;8,400,537;10,769,566;10,575,330;12,252,833;9,113,285;10,094,990;9,461,241;8,784,044;10,225,207;6,818,706;8,330,418
145;1452;6,551,762;5,379,439;6,259,012;6,659,848;7,132,399;5,137,626;6,249,842;7,138,446;5,783,792;9,125,184;6,011,835;7,156,345
145;1452;6,361,354;5,745,871;6,343,370;7,320,230;8,417,711;6,911,278;7,691,286;7,061,048;6,055,506;8,065,582;7,361,226;7,552,898
145;1452;563,955;490,338;698,614;658,139;763,818;497,684;619,646;599,849;1,160,217;2,897,575;510,181;535,871
145;1452;357,45;346,104;392,136;426,15;453,388;360,407;394,198;423,963;420,871;441,033;382,918;340,996
145;1452;611,359;582,368;677,152;656,092;710,617;626,084;649,641;600,981;586,265;627,793;604,084;640,643
145;1452;1,278,409;1,347,193;1,390,918;1,295,495;1,541,787;1,289,486;1,395,989;1,428,860;1,390,138;1,454,731;1,388,381;1,479,671
145;1452;13,856;14,269;17,422;17,121;15,543;12,088;14,099;14,222;56,69;164,307;18,481;18,1
145;1453;1,353,251;1,607,687;1,446,047;1,512,248;1,494,757;1,337,503;1,241,303;1,345,689;1,250,483;1,703,928;1,288,242;1,431,864
145;1453;282,693;257,46;292,227;296,374;361,58;301,957;294,852;302,976;278,139;322,984;261,026;285,61
145;1453;2,381,077;2,149,685;2,354,217;2,611,235;2,863,574;2,238,851;2,387,461;2,401,472;2,096,866;2,579,145;2,116,929;2,636,025
145;1453;2,138,176;1,757,684;2,136,192;2,097,625;2,311,751;2,191,024;1,913,286;2,046,586;1,766,293;2,111,203;1,819,163;2,028,349
145;1453;159,059;118,042;113,802;77,781;112,882;101,313;89,732;104,308;119,825;125,872;126,749;152,672
146;1460;385,768;339,158;355,673;351,572;356,937;321,838;374,149;381,31;350,987;425,723;366,866;410,994
146;1460;2,512,343;2,324,831;2,662,075;2,832,389;2,604,542;2,291,682;2,736,780;2,580,494;2,446,384;2,720,266;2,555,211;2,750,790
146;1461;11,154,422;13,289,808;13,210,936;12,566,143;10,712,929;8,740,346;11,783,588;11,704,564;15,402,068;16,680,969;13,398,231;17,684,148
146;1461;40,762,109;33,883,245;51,067,433;42,428,031;36,003,771;40,534,713;51,068,088;57,376,368;34,365,500;59,258,173;32,638,347;29,943,448
146;1461;1,338,700;1,115,490;1,125,592;1,159,666;1,273,537;960,947;1,061,291;1,300,604;1,182,047;1,298,368;1,217,148;1,485,437
146;1461;3,583,529;3,189,332;3,634,978;3,375,659;4,051,107;3,743,672;4,072,633;4,007,641;3,681,047;4,197,390;5,142,314;6,451,938
146;1462;1,062,930;938,489;976,71;941,46;1,023,637;905,147;980,729;1,022,013;942,735;1,026,536;951,256;1,097,893
146;1462;1,162,632;982,067;1,074,895;1,055,391;1,156,298;1,069,696;1,091,104;1,099,497;1,034,598;1,099,356;1,027,662;1,120,934
146;1462;2,151,064;1,952,234;2,253,267;2,099,660;2,221,821;1,886,554;2,085,568;2,138,769;1,944,841;2,208,988;1,967,690;2,090,036
146;1462;323,291;263,104;283,857;264,699;290,705;256,122;275,898;270,151;247,902;248,783;239,932;298,401
146;1463;428,355;440,242;444,459;427,867;516,708;461,343;489,713;504,716;463,507;529,433;484,24;500,4
146;1463;8,225,546;8,312,387;8,105,519;7,701,489;8,162,544;7,095,383;7,357,996;9,100,259;8,574,869;9,103,631;7,306,240;8,030,873
146;1463;6,715,230;5,918,227;8,790,853;8,201,896;6,938,770;7,105,578;7,272,163;8,306,233;6,391,179;9,694,269;7,229,160;7,836,955
146;1463;673,592;635,963;674,856;676,863;801,454;707,397;738,37;753,804;770,57;940,699;734,572;727,755
146;1463;4,876,226;5,107,656;4,853,909;4,573,525;4,998,314;4,569,363;4,641,410;5,437,295;4,203,866;4,744,951;4,414,483;4,733,896
146;1463;827,318;675,539;778,845;762,653;894,996;635,561;684,85;763,343;679,807;651,58;654,775;796,648
146;1463;466,278;369,781;379,39;386,794;452,417;352,924;349,046;355,073;359,684;398,99;527,777;780,585
146;1463;256,701;219,941;231,715;230,498;268,832;239,199;236,676;264,022;281,013;238,432;196,207;226,657
146;1464;685,561;581,162;684,045;612,989;624,988;548,722;604,984;596,614;574,432;583,814;563,225;695,585
146;1464;1,433,332;1,202,461;1,286,862;1,203,746;1,286,174;1,106,312;1,162,014;1,229,481;1,206,825;1,466,970;1,311,458;1,421,173
146;1464;1,599,408;1,330,716;1,516,530;1,566,766;1,713,118;1,392,991;1,470,853;1,522,319;1,362,613;1,582,045;1,404,871;1,624,534
146;1464;1,015,816;1,000,611;1,002,706;1,036,741;1,136,458;1,038,127;994,534;1,007,663;932,411;1,023,093;948,666;1,066,962
146;1464;3,372,664;2,819,962;3,205,640;3,137,383;3,341,956;2,623,081;2,865,314;3,070,397;2,651,404;2,991,177;2,863,381;3,773,212
146;1465;229,22;192,671;224,523;177,462;175,046;147,173;162,962;173,283;163,471;180,64;199,945;252,527
146;1465;190,116;182,007;132,348;137,44;134,037;105,08;97,011;109,659;119,027;144,772;132,448;177,283
146;1466;715,296;647,812;718,046;622,054;716,902;617,441;637,158;659,29;627,32;672,423;628,956;631,68
146;1466;352,195;296,792;284,384;249,272;244,096;217,007;237,676;269,314;237,758;266,082;267,323;327,812
147;1470;90,843;83,43;80,958;76,862;79,34;63,205;64,616;80,34;81,079;85,984;82,557;100,969
147;1470;145,389;139,446;148,089;131,12;140,49;116,768;120,507;121,481;118,336;118,737;121,654;130,943
147;1470;56,522;96,133;57,205;61,682;68,266;66,226;77,188;82,446;69,667;76,681;71,048;102,144
147;1470;66,94;82,884;60,409;61,257;63,967;60,879;77,865;94,234;79,269;77,526;67,824;79,78
147;1470;185,634;179,789;185,253;177,704;195,358;160,452;176,445;188,742;180,211;196,231;209,13;230,184
147;1471;984,327;875,501;966,461;997,737;1,066,387;891,107;952,871;976,015;901,546;981,129;886,354;1,092,382
147;1471;1,672,621;1,513,069;1,656,568;1,695,484;1,847,674;1,569,440;1,725,714;1,792,978;1,641,028;1,905,249;2,442,283;4,431,087
147;1471;834,891;737,545;798,272;819,304;838,898;693,207;779,882;786,405;766,589;833,949;776,384;895,299
147;1472;1,265,898;1,144,165;1,148,525;1,186,531;1,415,610;1,334,816;1,576,434;1,671,004;1,580,957;1,850,804;1,644,345;1,720,643
147;1472;572,475;713,689;599,517;557,711;602,091;504,319;580,984;694,396;620,767;777,514;508,194;558,915
147;1472;62,596;73,783;71,34;64,836;70,041;58,096;66,298;73,516;61,303;70,19;57,41;58,78
147;1472;543,043;671,904;522,971;568,065;593,836;543,985;581,231;625,647;553,027;769,27;454,32;573,259
148;1480;1,959,714;1,742,354;1,969,195;1,800,917;2,168,320;1,799,167;1,916,545;1,901,703;1,694,912;1,938,058;1,803,560;1,806,583
148;1480;3,366,676;3,132,700;3,617,305;2,842,921;2,938,111;1,677,796;1,770,688;1,999,220;2,401,902;3,754,636;3,373,002;3,117,434
148;1480;4,824,389;3,940,463;4,952,012;7,365,388;7,755,869;6,599,786;7,191,719;6,298,775;4,091,047;6,322,489;5,378,287;5,645,030
148;1480;594,098;480,321;608,928;605,361;746,134;593,148;620,439;622,068;598,03;795,155;649,967;662,033
148;1480;223,286;205,857;257,841;246,37;299,666;260,546;393,1;407,306;349,132;478,239;334,039;326,848
148;1480;475,067;471,671;535,542;544,673;639,109;464,779;511,468;491,653;404,156;546,142;488,059;534,098
148;1480;920,593;1,519,078;1,119,375;1,035,217;2,012,895;1,004,638;1,070,570;1,160,880;1,051,087;1,864,202;725,962;956,202
148;1481;107,651;88,24;96,575;75,261;69,069;68,905;58,77;52,049;40,057;53,276;41,531;46,303
148;1481;86,067;78,719;99,663;102,204;86,441;64,376;263,454;83,626;73,626;93,636;100,696;183,061
148;1481;147,851;116,297;123,222;119,445;126,333;91,963;111,097;130,396;105,005;104,924;110,508;122,34
148;1481;16,317;8,038;13,977;10,65;12,391;8,608;10,122;9,527;13,129;13,296;8,94;14,876
148;1481;333,493;337,116;323,904;362,936;447,48;388,652;525,467;388,459;343,96;375,058;394,48;317,014
148;1482;1,846,918;1,637,039;1,794,412;1,937,889;2,170,025;1,664,965;1,972,078;1,817,491;1,689,917;2,317,619;1,308,412;1,825,694
148;1482;91,655;102,235;93,494;90,543;98,673;79,203;87,528;93,792;91,192;94,586;97,333;101,797
148;1482;101,1;89,335;99,869;105,397;114,154;91,386;99,233;99,632;93,592;116,89;106,347;113,56
148;1482;492,622;397,751;407,815;341,626;389,862;333,251;309,448;317,972;298,762;332,579;356,964;366,22
148;1482;656,651;593,344;620,486;535,798;510,558;451,044;476,827;542,435;495,029;538,441;538,431;670,749
148;1483;617,957;846,068;708,788;839,035;385,921;268,674;372,081;525,521;349,49;465,187;339,68;524,339
148;1483;1,055,846;1,518,025;1,059,971;710,611;310,013;552,249;729,829;1,239,479;833,322;1,360,699;1,336,901;1,262,331
148;1483;438,08;787,721;569,609;615,869;877,811;385,584;454,927;569,263;324,69;522,363;402,341;657,826
148;1483;478,137;910,031;654,042;718,732;926,293;449,546;642,711;783,029;428,906;580,15;401,682;552,382
148;1483;472,973;482,357;477,282;445,033;457,655;420,175;436,342;430,84;423,671;381,566;418,707;655,056
148;1483;42,978;45,213;51,395;63,329;55,453;44,931;47,513;50,732;41,148;46,074;34,692;53,166
148;1484;1,459,555;1,200,266;1,543,254;1,635,157;1,585,332;1,439,883;1,478,040;1,445,394;1,260,912;1,500,263;1,397,600;1,567,872
148;1484;5,644,596;4,926,221;5,699,698;6,231,457;6,370,591;5,736,751;6,267,948;6,081,793;5,632,656;6,486,982;5,849,895;6,505,522
148;1484;1,046,687;966,631;1,118,720;1,257,594;1,181,306;1,139,046;1,265,686;1,190,898;1,120,543;1,247,059;1,138,956;1,273,074
148;1484;2,625,841;2,375,185;2,638,219;2,792,191;2,886,812;2,639,515;2,913,507;2,878,527;2,687,164;3,053,036;2,847,147;3,111,281
148;1484;124,048;107,958;135,283;149,751;159,589;132,975;160,036;126,063;124,578;145,99;134,454;152,054
148;1484;927,595;762,148;820,079;822,573;783,3;711,15;720,003;727,354;695,681;813,243;667,44;830,568
148;1484;886,016;761,533;898,466;823,293;854,939;784,932;799,071;833,492;776,17;932,698;843,418;992,302
149;1490;1,975,198;1,461,054;1,280,469;1,986,127;1,356,912;1,181,509;3,615,214;1,191,538;1,088,741;1,339,561;1,133,662;1,705,152
149;1490;124,801;24,882;20,117;13,483;6,388;2,422;2,529;319;;1,798;925,939;11,245,195
